title,link,original,sale,discount,currency,date,time
VALORA Girls,https://store.steampowered.com/app/1289290/VALORA_Girls/?snr=1_7_7_2300_150_58,1.19,0.71,40,CDN,2020-04-27,23:34
Sweet Solitaire: School Witch,https://store.steampowered.com/app/1263490/Sweet_Solitaire_School_Witch/?snr=1_7_7_2300_150_58,5.69,3.41,40,CDN,2020-04-27,23:34
Labyrinth Escape,https://store.steampowered.com/app/654950/Labyrinth_Escape/?snr=1_7_7_2300_150_58,1.09,0.59,46,CDN,2020-04-27,23:34
Brick Breaker Ultimate,https://store.steampowered.com/app/711150/Brick_Breaker_Ultimate/?snr=1_7_7_2300_150_58,1.09,0.59,46,CDN,2020-04-27,23:34
Gravity Ball,https://store.steampowered.com/app/716870/Gravity_Ball/?snr=1_7_7_2300_150_58,1.09,0.59,46,CDN,2020-04-27,23:34
Mistero a Villa MilaFlora,https://store.steampowered.com/app/1028880/Mistero_a_Villa_MilaFlora/?snr=1_7_7_2300_150_58,1.19,0.65,45,CDN,2020-04-27,23:34
Three Of a Fish,https://store.steampowered.com/app/1157080/Three_Of_a_Fish/?snr=1_7_7_2300_150_58,1.19,0.65,45,CDN,2020-04-27,23:34
Space Way,https://store.steampowered.com/app/719100/Space_Way/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
阿比斯的宝藏 - Treasure of abyss,https://store.steampowered.com/app/932570/__Treasure_of_abyss/?snr=1_7_7_2300_150_58,7.99,3.99,50,CDN,2020-04-27,23:34
SPIIIDERS,https://store.steampowered.com/app/711310/SPIIIDERS/?snr=1_7_7_2300_150_58,5.69,2.84,50,CDN,2020-04-27,23:34
IMM Defense,https://store.steampowered.com/app/801150/IMM_Defense/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Capsule Jump,https://store.steampowered.com/app/798350/Capsule_Jump/?snr=1_7_7_2300_150_58,3.39,1.69,50,CDN,2020-04-27,23:34
How About Spikes,https://store.steampowered.com/app/847570/How_About_Spikes/?snr=1_7_7_2300_150_59,5.69,2.84,50,CDN,2020-04-27,23:34
Rapid,https://store.steampowered.com/app/847600/Rapid/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Rusty Runner,https://store.steampowered.com/app/891990/Rusty_Runner/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Lolly Pang VR,https://store.steampowered.com/app/942870/Lolly_Pang_VR/?snr=1_7_7_2300_150_59,11.49,5.74,50,CDN,2020-04-27,23:34
Chocolate makes you happy: Valentine's Day,https://store.steampowered.com/app/1006880/Chocolate_makes_you_happy_Valentines_Day/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Elite Archery,https://store.steampowered.com/app/977110/Elite_Archery/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Christmas Defence,https://store.steampowered.com/app/979290/Christmas_Defence/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Stick to the end,https://store.steampowered.com/app/952970/Stick_to_the_end/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
RX squad,https://store.steampowered.com/app/494120/RX_squad/?snr=1_7_7_2300_150_59,2.19,1.09,50,CDN,2020-04-27,23:34
Tank Assault X,https://store.steampowered.com/app/585970/Tank_Assault_X/?snr=1_7_7_2300_150_59,2.19,1.09,50,CDN,2020-04-27,23:34
Donjon Defense,https://store.steampowered.com/app/757230/Donjon_Defense/?snr=1_7_7_2300_150_59,6.69,3.34,50,CDN,2020-04-27,23:34
Thirsty Bubble,https://store.steampowered.com/app/777270/Thirsty_Bubble/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Nazi Elimination,https://store.steampowered.com/app/778550/Nazi_Elimination/?snr=1_7_7_2300_150_59,6.69,3.34,50,CDN,2020-04-27,23:34
TheShooterGame,https://store.steampowered.com/app/843820/TheShooterGame/?snr=1_7_7_2300_150_59,6.69,3.34,50,CDN,2020-04-27,23:34
Exo Racing,https://store.steampowered.com/app/875320/Exo_Racing/?snr=1_7_7_2300_150_59,11.49,5.74,50,CDN,2020-04-27,23:34
Puzzle Out VR,https://store.steampowered.com/app/961710/Puzzle_Out_VR/?snr=1_7_7_2300_150_59,2.29,1.14,50,CDN,2020-04-27,23:34
Smart Moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_59,7.99,3.99,50,CDN,2020-04-27,23:34
Gjana's World,https://store.steampowered.com/app/1218300/Gjanas_World/?snr=1_7_7_2300_150_59,3.39,1.69,50,CDN,2020-04-27,23:34
Vive le Roi 2,https://store.steampowered.com/app/859530/Vive_le_Roi_2/?snr=1_7_7_2300_150_59,5.69,2.84,50,CDN,2020-04-27,23:34
Red Zirion,https://store.steampowered.com/app/1247400/Red_Zirion/?snr=1_7_7_2300_150_59,3.39,1.69,50,CDN,2020-04-27,23:34
Laserium,https://store.steampowered.com/app/876200/Laserium/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Save President From Rebels,https://store.steampowered.com/app/889850/Save_President_From_Rebels/?snr=1_7_7_2300_150_59,1.19,0.59,50,CDN,2020-04-27,23:34
Fort,https://store.steampowered.com/app/905020/Fort/?snr=1_7_7_2300_150_59,3.39,1.69,50,CDN,2020-04-27,23:34
The Odd Battle,https://store.steampowered.com/app/913420/The_Odd_Battle/?snr=1_7_7_2300_150_59,4.65,2.32,50,CDN,2020-04-27,23:34
Necro Wars,https://store.steampowered.com/app/787150/Necro_Wars/?snr=1_7_7_2300_150_59,5.69,2.84,50,CDN,2020-04-27,23:34
ZombieHunt,https://store.steampowered.com/app/799120/ZombieHunt/?snr=1_7_7_2300_150_60,6.69,3.34,50,CDN,2020-04-27,23:34
Majula Frontier,https://store.steampowered.com/app/815630/Majula_Frontier/?snr=1_7_7_2300_150_60,17.49,8.74,50,CDN,2020-04-27,23:34
Pi,https://store.steampowered.com/app/719740/Pi/?snr=1_7_7_2300_150_60,5.69,2.84,50,CDN,2020-04-27,23:34
Argos - The most difficult VR game in the world,https://store.steampowered.com/app/861160/Argos__The_most_difficult_VR_game_in_the_world/?snr=1_7_7_2300_150_60,28.99,14.49,50,CDN,2020-04-27,23:34
Nothin' But Net,https://store.steampowered.com/app/496790/Nothin_But_Net/?snr=1_7_7_2300_150_60,10.99,5.49,50,CDN,2020-04-27,23:34
XENOS Defense,https://store.steampowered.com/app/1122760/XENOS_Defense/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
Star Police,https://store.steampowered.com/app/1147600/Star_Police/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
Drawing Path,https://store.steampowered.com/app/1098140/Drawing_Path/?snr=1_7_7_2300_150_60,1.19,0.59,50,CDN,2020-04-27,23:34
Symmetry: Early Access,https://store.steampowered.com/app/1130400/Symmetry_Early_Access/?snr=1_7_7_2300_150_60,8.99,4.49,50,CDN,2020-04-27,23:34
Synzzball,https://store.steampowered.com/app/1129700/Synzzball/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
smysl 2 gravity,https://store.steampowered.com/app/1072720/smysl_2_gravity/?snr=1_7_7_2300_150_60,1.19,0.59,50,CDN,2020-04-27,23:34
Quest For Wartorn Brotherhood,https://store.steampowered.com/app/1076830/Quest_For_Wartorn_Brotherhood/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
Coinon,https://store.steampowered.com/app/877750/Coinon/?snr=1_7_7_2300_150_60,3.39,1.69,50,CDN,2020-04-27,23:34
Funky Karts,https://store.steampowered.com/app/872690/Funky_Karts/?snr=1_7_7_2300_150_60,11.49,5.74,50,CDN,2020-04-27,23:34
Call each NEW YEAR,https://store.steampowered.com/app/875630/Call_each_NEW_YEAR/?snr=1_7_7_2300_150_60,1.19,0.59,50,CDN,2020-04-27,23:34
Portal Dogs,https://store.steampowered.com/app/1183200/Portal_Dogs/?snr=1_7_7_2300_150_60,5.69,2.84,50,CDN,2020-04-27,23:34
Medieval - Embers of War,https://store.steampowered.com/app/1171070/Medieval__Embers_of_War/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
Plunger Knight - Washers of Truth,https://store.steampowered.com/app/1055780/Plunger_Knight__Washers_of_Truth/?snr=1_7_7_2300_150_60,2.29,1.14,50,CDN,2020-04-27,23:34
Daraney - Guardian's Rise,https://store.steampowered.com/app/1166680/Daraney__Guardians_Rise/?snr=1_7_7_2300_150_60,10.29,6.17,40,CDN,2020-04-27,23:34
ALY Girls,https://store.steampowered.com/app/1286620/ALY_Girls/?snr=1_7_7_2300_150_60,1.19,0.71,40,CDN,2020-04-27,23:34
ロストカラーズ／再装版 / LOSTCOLORS,https://store.steampowered.com/app/1284660/__LOSTCOLORS/?snr=1_7_7_2300_150_60,39.99,27.99,30,CDN,2020-04-27,23:34
Math Puzzle Alpha Challenge,https://store.steampowered.com/app/1278930/Math_Puzzle_Alpha_Challenge/?snr=1_7_7_2300_150_60,1.19,0.71,40,CDN,2020-04-27,23:34
T.A.R.S,https://store.steampowered.com/app/1239590/TARS/?snr=1_7_7_2300_150_60,2.29,1.37,40,CDN,2020-04-27,23:34
Street Hoop,https://store.steampowered.com/app/1189520/Street_Hoop/?snr=1_7_7_2300_150_60,5.69,3.41,40,CDN,2020-04-27,23:34
Russpuppy Kid Games,https://store.steampowered.com/app/932420/Russpuppy_Kid_Games/?snr=1_7_7_2300_150_60,5.69,3.41,40,CDN,2020-04-27,23:34
Entre-Deux: Cursed,https://store.steampowered.com/app/918130/EntreDeux_Cursed/?snr=1_7_7_2300_150_61,5.25,2.78,47,CDN,2020-04-27,23:34
labyrinth,https://store.steampowered.com/app/1210830/labyrinth/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
Skat 3D Premium,https://store.steampowered.com/app/1070770/Skat_3D_Premium/?snr=1_7_7_2300_150_61,17.49,11.36,35,CDN,2020-04-27,23:34
Low Desert Punk,https://store.steampowered.com/app/709400/Low_Desert_Punk/?snr=1_7_7_2300_150_61,1.09,0.65,40,CDN,2020-04-27,23:34
1912 Titanic Mystery,https://store.steampowered.com/app/1114270/1912_Titanic_Mystery/?snr=1_7_7_2300_150_61,5.00,3.00,40,CDN,2020-04-27,23:34
Try again!,https://store.steampowered.com/app/1128370/Try_again/?snr=1_7_7_2300_150_61,2.29,1.37,40,CDN,2020-04-27,23:34
The Enclosure,https://store.steampowered.com/app/1274160/The_Enclosure/?snr=1_7_7_2300_150_61,5.69,3.41,40,CDN,2020-04-27,23:34
Inferno Puzzle,https://store.steampowered.com/app/654980/Inferno_Puzzle/?snr=1_7_7_2300_150_61,1.09,0.59,46,CDN,2020-04-27,23:34
Amanda's Sticker Book 2 - Amazing Wildlife,https://store.steampowered.com/app/1039560/Amandas_Sticker_Book_2__Amazing_Wildlife/?snr=1_7_7_2300_150_61,3.39,2.03,40,CDN,2020-04-27,23:34
Bat Hotel,https://store.steampowered.com/app/1031130/Bat_Hotel/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
泡泡三国,https://store.steampowered.com/app/1282240/_/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
CYBER HEART,https://store.steampowered.com/app/1238220/CYBER_HEART/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
Enchanted Path,https://store.steampowered.com/app/993580/Enchanted_Path/?snr=1_7_7_2300_150_61,2.29,1.37,40,CDN,2020-04-27,23:34
Planet Lander,https://store.steampowered.com/app/1183140/Planet_Lander/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
Tricky Cow,https://store.steampowered.com/app/1120160/Tricky_Cow/?snr=1_7_7_2300_150_61,2.29,1.37,40,CDN,2020-04-27,23:34
James Town Courier Frog MD,https://store.steampowered.com/app/1204760/James_Town_Courier_Frog_MD/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
Hookshot,https://store.steampowered.com/app/1031570/Hookshot/?snr=1_7_7_2300_150_61,2.29,1.37,40,CDN,2020-04-27,23:34
Tricky Fox,https://store.steampowered.com/app/1083450/Tricky_Fox/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
Restaurant Manager,https://store.steampowered.com/app/724090/Restaurant_Manager/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
CRASH THE GAME,https://store.steampowered.com/app/1161670/CRASH_THE_GAME/?snr=1_7_7_2300_150_61,1.19,0.71,40,CDN,2020-04-27,23:34
逮到你了!,https://store.steampowered.com/app/676660/_/?snr=1_7_7_2300_150_61,3.29,1.97,40,CDN,2020-04-27,23:34
Awe,https://store.steampowered.com/app/1285610/Awe/?snr=1_7_7_2300_150_61,5.69,3.69,35,CDN,2020-04-27,23:34
Fear Simulator,https://store.steampowered.com/app/1008410/Fear_Simulator/?snr=1_7_7_2300_150_61,10.29,7.20,30,CDN,2020-04-27,23:34
Orbit Defender,https://store.steampowered.com/app/661380/Orbit_Defender/?snr=1_7_7_2300_150_61,1.09,0.70,36,CDN,2020-04-27,23:34
Angels of Fasaria: Version 2.0,https://store.steampowered.com/app/335900/Angels_of_Fasaria_Version_20/?snr=1_7_7_2300_150_61,5.69,3.69,35,CDN,2020-04-27,23:34
The planet's rescuer,https://store.steampowered.com/app/915300/The_planets_rescuer/?snr=1_7_7_2300_150_62,2.29,1.35,41,CDN,2020-04-27,23:34
Blockpocalypse,https://store.steampowered.com/app/433660/Blockpocalypse/?snr=1_7_7_2300_150_62,17.49,11.36,35,CDN,2020-04-27,23:34
Candera: The Forgotten Realm,https://store.steampowered.com/app/1204480/Candera_The_Forgotten_Realm/?snr=1_7_7_2300_150_62,13.49,9.03,33,CDN,2020-04-27,23:34
The Winter's Deal - Frosty Edition,https://store.steampowered.com/app/1199800/The_Winters_Deal__Frosty_Edition/?snr=1_7_7_2300_150_62,5.69,3.81,33,CDN,2020-04-27,23:34
Daiichi Dash,https://store.steampowered.com/app/1285600/Daiichi_Dash/?snr=1_7_7_2300_150_62,8.99,6.74,25,CDN,2020-04-27,23:34
RiftStar Raiders,https://store.steampowered.com/app/462630/RiftStar_Raiders/?snr=1_7_7_2300_150_62,22.79,13.67,40,CDN,2020-04-27,23:34
Undead Souls,https://store.steampowered.com/app/667170/Undead_Souls/?snr=1_7_7_2300_150_62,10.99,6.59,40,CDN,2020-04-27,23:34
FukTopia,https://store.steampowered.com/app/795490/FukTopia/?snr=1_7_7_2300_150_62,17.49,10.49,40,CDN,2020-04-27,23:34
Murder Diaries: Ankara,https://store.steampowered.com/app/795960/Murder_Diaries_Ankara/?snr=1_7_7_2300_150_62,17.49,10.49,40,CDN,2020-04-27,23:34
Tough Story: Big Hell,https://store.steampowered.com/app/685800/Tough_Story_Big_Hell/?snr=1_7_7_2300_150_62,2.19,1.31,40,CDN,2020-04-27,23:34
Ball Escape,https://store.steampowered.com/app/838530/Ball_Escape/?snr=1_7_7_2300_150_62,1.19,0.71,40,CDN,2020-04-27,23:34
Space Bugs,https://store.steampowered.com/app/950910/Space_Bugs/?snr=1_7_7_2300_150_62,1.19,0.71,40,CDN,2020-04-27,23:34
The Red Reactor,https://store.steampowered.com/app/1053750/The_Red_Reactor/?snr=1_7_7_2300_150_62,11.49,6.89,40,CDN,2020-04-27,23:34
Littlewing,https://store.steampowered.com/app/1263810/Littlewing/?snr=1_7_7_2300_150_62,7.99,4.79,40,CDN,2020-04-27,23:34
Infferno,https://store.steampowered.com/app/1211730/Infferno/?snr=1_7_7_2300_150_62,17.49,10.49,40,CDN,2020-04-27,23:34
BOUNCED,https://store.steampowered.com/app/656360/BOUNCED/?snr=1_7_7_2300_150_62,3.39,2.03,40,CDN,2020-04-27,23:34
Space Ranger VR,https://store.steampowered.com/app/1222230/Space_Ranger_VR/?snr=1_7_7_2300_150_62,22.79,13.67,40,CDN,2020-04-27,23:34
B.O.T.S. and the Robofriends,https://store.steampowered.com/app/971150/BOTS_and_the_Robofriends/?snr=1_7_7_2300_150_62,28.99,17.39,40,CDN,2020-04-27,23:34
Greed 2: Forbidden Experiments,https://store.steampowered.com/app/1007730/Greed_2_Forbidden_Experiments/?snr=1_7_7_2300_150_62,5.00,3.35,33,CDN,2020-04-27,23:34
Starters Orders Classic Horse Racing,https://store.steampowered.com/app/1236530/Starters_Orders_Classic_Horse_Racing/?snr=1_7_7_2300_150_62,33.99,27.19,20,CDN,2020-04-27,23:34
Witchcraft: Pandoras Box,https://store.steampowered.com/app/1203400/Witchcraft_Pandoras_Box/?snr=1_7_7_2300_150_62,5.00,3.35,33,CDN,2020-04-27,23:34
Knight Eternal,https://store.steampowered.com/app/1165180/Knight_Eternal/?snr=1_7_7_2300_150_62,7.99,5.59,30,CDN,2020-04-27,23:34
Castle Torgeath Redux,https://store.steampowered.com/app/1223260/Castle_Torgeath_Redux/?snr=1_7_7_2300_150_62,11.49,8.61,25,CDN,2020-04-27,23:34
Enemy Gates Stealth War,https://store.steampowered.com/app/1234630/Enemy_Gates_Stealth_War/?snr=1_7_7_2300_150_62,2.29,1.60,30,CDN,2020-04-27,23:34
Streng Check,https://store.steampowered.com/app/295650/Streng_Check/?snr=1_7_7_2300_150_62,1.19,0.83,30,CDN,2020-04-27,23:34
Virus Kombat,https://store.steampowered.com/app/1285820/Virus_Kombat/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
SPACE BATTLE: Humanity - casual strategy sci-fi,https://store.steampowered.com/app/661970/SPACE_BATTLE_Humanity__casual_strategy_scifi/?snr=1_7_7_2300_150_63,2.29,1.87,18,CDN,2020-04-27,23:34
Drive Forward,https://store.steampowered.com/app/1247830/Drive_Forward/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
The Orphan A Tale of An Errant Ghost - Hidden Object Game,https://store.steampowered.com/app/1176560/The_Orphan_A_Tale_of_An_Errant_Ghost__Hidden_Object_Game/?snr=1_7_7_2300_150_63,3.39,2.37,30,CDN,2020-04-27,23:34
Will: The Beginning,https://store.steampowered.com/app/1167970/Will_The_Beginning/?snr=1_7_7_2300_150_63,2.29,1.60,30,CDN,2020-04-27,23:34
Nick Logic for Kids,https://store.steampowered.com/app/1072760/Nick_Logic_for_Kids/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
Stop! Dictator Kim Jong-un,https://store.steampowered.com/app/855100/Stop_Dictator_Kim_Jongun/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
Astro Joust,https://store.steampowered.com/app/762670/Astro_Joust/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
Chessmates,https://store.steampowered.com/app/1265110/Chessmates/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
The Far Kingdoms: Sacred Grove Solitaire,https://store.steampowered.com/app/1034260/The_Far_Kingdoms_Sacred_Grove_Solitaire/?snr=1_7_7_2300_150_63,5.69,4.26,25,CDN,2020-04-27,23:34
Super Squash,https://store.steampowered.com/app/1222840/Super_Squash/?snr=1_7_7_2300_150_63,5.69,3.98,30,CDN,2020-04-27,23:34
Minimalist Space War,https://store.steampowered.com/app/1283580/Minimalist_Space_War/?snr=1_7_7_2300_150_63,1.19,0.83,30,CDN,2020-04-27,23:34
Heroes Of Maidan 3: Crimean Battle,https://store.steampowered.com/app/1179790/Heroes_Of_Maidan_3_Crimean_Battle/?snr=1_7_7_2300_150_63,7.99,5.59,30,CDN,2020-04-27,23:34
King of the Streets,https://store.steampowered.com/app/1264930/King_of_the_Streets/?snr=1_7_7_2300_150_63,22.79,19.37,15,CDN,2020-04-27,23:34
The Walsingham Files - Chapter 2,https://store.steampowered.com/app/1202630/The_Walsingham_Files__Chapter_2/?snr=1_7_7_2300_150_63,7.99,5.99,25,CDN,2020-04-27,23:34
Fjong,https://store.steampowered.com/app/694980/Fjong/?snr=1_7_7_2300_150_63,2.29,1.48,35,CDN,2020-04-27,23:34
Boom Box Blue!,https://store.steampowered.com/app/705240/Boom_Box_Blue/?snr=1_7_7_2300_150_63,1.19,0.77,35,CDN,2020-04-27,23:34
Axiel,https://store.steampowered.com/app/1208040/Axiel/?snr=1_7_7_2300_150_63,2.29,1.48,35,CDN,2020-04-27,23:34
Employee Recycling Center,https://store.steampowered.com/app/629030/Employee_Recycling_Center/?snr=1_7_7_2300_150_63,2.29,2.06,10,CDN,2020-04-27,23:34
Nyanco Card,https://store.steampowered.com/app/1272970/Nyanco_Card/?snr=1_7_7_2300_150_63,4.45,3.56,20,CDN,2020-04-27,23:34
Let's Learn Korean! Hangul,https://store.steampowered.com/app/1255040/Lets_Learn_Korean_Hangul/?snr=1_7_7_2300_150_63,5.69,4.55,20,CDN,2020-04-27,23:34
RPG纪元 RpgEra,https://store.steampowered.com/app/905380/RPG_RpgEra/?snr=1_7_7_2300_150_63,1.19,0.79,34,CDN,2020-04-27,23:34
Nyanco Space,https://store.steampowered.com/app/1257670/Nyanco_Space/?snr=1_7_7_2300_150_63,3.29,2.46,25,CDN,2020-04-27,23:34
The Trials of Olympus III: King of the World,https://store.steampowered.com/app/1043380/The_Trials_of_Olympus_III_King_of_the_World/?snr=1_7_7_2300_150_63,5.69,4.26,25,CDN,2020-04-27,23:34
Fungoids - Steam version,https://store.steampowered.com/app/663480/Fungoids__Steam_version/?snr=1_7_7_2300_150_63,1.09,0.73,33,CDN,2020-04-27,23:34
Bees Knees,https://store.steampowered.com/app/700050/Bees_Knees/?snr=1_7_7_2300_150_64,1.09,0.73,33,CDN,2020-04-27,23:35
Relaxicon,https://store.steampowered.com/app/815010/Relaxicon/?snr=1_7_7_2300_150_64,5.69,3.81,33,CDN,2020-04-27,23:35
Voxel M.R.T.,https://store.steampowered.com/app/1113240/Voxel_MRT/?snr=1_7_7_2300_150_64,17.49,13.99,20,CDN,2020-04-27,23:35
Castle Of Pixel Skulls,https://store.steampowered.com/app/1062640/Castle_Of_Pixel_Skulls/?snr=1_7_7_2300_150_64,3.39,2.54,25,CDN,2020-04-27,23:35
Retro Pixel Racers,https://store.steampowered.com/app/1073040/Retro_Pixel_Racers/?snr=1_7_7_2300_150_64,2.29,1.71,25,CDN,2020-04-27,23:35
Wacky Golf Land,https://store.steampowered.com/app/1257700/Wacky_Golf_Land/?snr=1_7_7_2300_150_64,17.49,14.86,15,CDN,2020-04-27,23:35
Rogue Port - Blue Nightmare,https://store.steampowered.com/app/595780/Rogue_Port__Blue_Nightmare/?snr=1_7_7_2300_150_64,1.19,0.89,25,CDN,2020-04-27,23:35
Greed 3: Old Enemies Returning,https://store.steampowered.com/app/1034280/Greed_3_Old_Enemies_Returning/?snr=1_7_7_2300_150_64,8.99,6.74,25,CDN,2020-04-27,23:35
Rogue Port - Red Nightmare,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/?snr=1_7_7_2300_150_64,1.19,0.89,25,CDN,2020-04-27,23:35
Be Coronavirus,https://store.steampowered.com/app/1275320/Be_Coronavirus/?snr=1_7_7_2300_150_64,4.65,3.48,25,CDN,2020-04-27,23:35
Random War,https://store.steampowered.com/app/1072870/Random_War/?snr=1_7_7_2300_150_64,1.19,0.89,25,CDN,2020-04-27,23:35
Color Crush,https://store.steampowered.com/app/1280490/Color_Crush/?snr=1_7_7_2300_150_64,5.69,4.26,25,CDN,2020-04-27,23:35
Code Tracer,https://store.steampowered.com/app/1155390/Code_Tracer/?snr=1_7_7_2300_150_64,1.19,0.89,25,CDN,2020-04-27,23:35
The Odd Neon Void,https://store.steampowered.com/app/1283520/The_Odd_Neon_Void/?snr=1_7_7_2300_150_64,3.39,2.54,25,CDN,2020-04-27,23:35
Melody Flight,https://store.steampowered.com/app/980360/Melody_Flight/?snr=1_7_7_2300_150_64,11.49,9.76,15,CDN,2020-04-27,23:35
Wolf's Fury,https://store.steampowered.com/app/619270/Wolfs_Fury/?snr=1_7_7_2300_150_64,14.49,10.14,30,CDN,2020-04-27,23:35
Invasion,https://store.steampowered.com/app/972960/Invasion/?snr=1_7_7_2300_150_64,11.49,8.04,30,CDN,2020-04-27,23:35
Magnificent Ships: Volume 2,https://store.steampowered.com/app/628450/Magnificent_Ships_Volume_2/?snr=1_7_7_2300_150_64,11.49,8.04,30,CDN,2020-04-27,23:35
The Shenanigans of Cherry and Trix,https://store.steampowered.com/app/1192840/The_Shenanigans_of_Cherry_and_Trix/?snr=1_7_7_2300_150_64,11.49,8.04,30,CDN,2020-04-27,23:35
SNUSE 221,https://store.steampowered.com/app/948070/SNUSE_221/?snr=1_7_7_2300_150_64,4.65,3.25,30,CDN,2020-04-27,23:35
Aquarium Sandbox,https://store.steampowered.com/app/956480/Aquarium_Sandbox/?snr=1_7_7_2300_150_64,5.69,3.98,30,CDN,2020-04-27,23:35
